48,4891
56,5457
96,7171
108,7392
160,8405
176,7681
240,10121
260,8975
336,9826
360,9577
448,9453
476,9514
576,11494
608,10429
720,11537
756,11472
880,11277
920,11035
1056,10973
1100,10766
1248,12505
1296,11871
1456,11966
1508,12736
1680,13079
1736,11946
1920,11003
1980,11014
2176,11558
2240,11204
2448,11759
2516,12218
2736,12386
2808,11585
3040,12117
3116,12153
3360,13280
3440,12155
3696,12806
3780,12706
4048,13118
4136,12494
4416,11771
4508,11659
4800,13334
4896,12470
5200,12522
5300,13131
5616,13116
5720,12560
6048,12609
6156,12795
6496,13072
6608,12450
6960,12061
7076,12265
7440,13692
7560,12989
7936,12003
8060,12321
8448,13640
8576,12635
8976,11772
9108,12031
9520,13947
9656,13113
10080,12638
10220,13043
10656,13678
10800,12812
11248,12054
11396,12529
11856,14088
12008,13090
12480,12697
12636,12965
13120,13620
13280,12793
13776,13012
13940,13253
14448,14190
14616,13215
15136,12783
15308,13032
15840,14054
16016,13101
16560,12853
16740,13334
17296,13346
17480,12794
18048,12743
18236,13149
18816,14274
19008,13527
19600,13284
19796,13329
20400,13899
20600,13056
21216,12998
21420,13212
22048,13744
22256,12981
22896,12867
23108,12927
23760,14230
23976,13240
24640,13605
24860,13537
25536,14113
25760,13411
26448,13087
26676,13380
27376,13800
27608,13036
28320,13180
28556,13338
29280,14528
29520,13545
30256,13068
30500,13385
31248,14460
31496,13383
32256,12485
32508,12709
33280,14595
33536,13640
34320,13358
34580,13449
35376,14310
35640,13306
36448,12845
36716,13149
37536,14651
37808,13596
38640,13701
38916,13836
39760,14523
40040,13515
40896,13074
41180,13195
42048,14886
42336,13962
43216,13503
43508,13443
44400,14631
44696,13634
45600,13127
45900,13308
46816,14813
47120,13764
48048,13712
48356,13901
49296,14854
49608,13860
50560,13138
50876,13339
51840,14906
52160,13862
53136,13815
53460,13930
54448,14549
54776,13315
55776,13881
56108,13888
57120,15135
57456,13937
58480,13585
58820,13834
59856,15125
60200,14059
61248,13946
61596,14083
62656,14821
63008,13589
64080,13802
64436,13891
65520,15211
65880,14081
66976,13504
67340,13684
68448,15141
68816,14195
69936,13714
70308,13954
71440,15160
71816,14075
72960,13672
73340,14002
74496,15207
74880,14023
76048,14081
76436,14280
77616,15291
78008,14313
79200,14274
79596,14402
80800,15632
81200,14370
82416,13918
82820,14106
84048,15118
84456,14121
85696,14059
86108,14202
87360,15773
87776,14628
89040,14180
89460,14454
90736,15312
91160,14255
92448,14209
92876,14390
94176,15742
94608,15612
95920,14445
96356,14581
97680,15680
98120,14562
99456,14336
99900,14427
101248,15223
101696,14155
103056,14250
103508,14435
104880,15878
105336,14770
106720,14644
107180,14696
108576,15725
109040,14503
110448,14173
110916,14430
112336,15504
112808,14406
114240,14449
114716,14675
116160,15836
116640,14761
118096,14854
118580,14928
120048,16119
120536,14982
122016,14655
122508,14797
124000,16248
124496,15027
126000,15161
126500,15392
128016,16107
128520,15030
130048,14493
130556,14714
132096,16641
132608,15486
134160,15297
134676,15520
136240,16290
136760,15161
138336,14960
138860,15187
140448,16194
140976,14959
142576,15285
143108,15497
144720,16735
145256,15531
146880,15141
147420,15335
149056,16408
149600,15242
151248,15522
151796,15657
153456,17071
154008,15688
155680,15603
156236,15745
157920,16504
158480,15297
160176,15594
160740,15850
162448,17387
163016,16075
164736,15602
165308,15737
167040,16676
167616,15412
169360,16128
169940,16251
171696,17500
172280,16104
174048,15662
174636,15777
176416,16949
177008,15736
178800,16077
179396,16070
181200,17280
181800,16044
183616,15953
184220,16165
186048,17544
