48,2971
56,3156
96,3990
108,4275
160,4517
176,4312
240,5625
260,5060
336,5282
360,5230
448,5336
476,5135
576,6141
608,5656
720,6513
756,6256
880,5961
920,5763
1056,6049
1100,5853
1248,6590
1296,6194
1456,6635
1508,6715
1680,6956
1736,6302
1920,6005
1980,5891
2176,6139
2240,6013
2448,6408
2516,6439
2736,6503
2808,6187
3040,6568
3116,6444
3360,6960
3440,6354
3696,6852
3780,6544
4048,6794
4136,6466
4416,6455
4508,6180
4800,6868
4896,6524
5200,6802
5300,6832
5616,6820
5720,6545
6048,6744
6156,6668
6496,6844
6608,6494
6960,6645
7076,6518
7440,7133
7560,6724
7936,6441
8060,6542
8448,7026
8576,6623
8976,6396
9108,6356
9520,7184
9656,6860
10080,6804
10220,6890
10656,7102
10800,6803
11248,6577
11396,6507
11856,7265
12008,6879
12480,6735
12636,6815
13120,7052
13280,6684
13776,6974
13940,7637
14448,7301
14616,6922
15136,6828
15308,6808
15840,7282
16016,6865
16560,6965
16740,6990
17296,7051
17480,6782
18048,6894
18236,6849
18816,7427
19008,7080
19600,7048
19796,6931
20400,7229
20600,6903
21216,6977
21420,6937
22048,7178
22256,6809
22896,6897
23108,6841
23760,7379
23976,6926
24640,7124
24860,7052
25536,7362
25760,7133
26448,7089
26676,6965
27376,7296
27608,6851
28320,7078
28556,7007
29280,7565
29520,7155
30256,7048
30500,7054
31248,7527
31496,7091
32256,6752
32508,6789
33280,7571
33536,7208
34320,7199
34580,7127
35376,7462
35640,6964
36448,6955
36716,6915
37536,7665
37808,7171
38640,7334
38916,7274
39760,7595
40040,7116
40896,7071
41180,7045
42048,7733
42336,7300
43216,7189
43508,7131
44400,7686
44696,7254
45600,7147
45900,7108
46816,7766
47120,7306
48048,7420
48356,7320
49296,7873
49608,7344
50560,7139
50876,7165
51840,7812
52160,7406
53136,7396
53460,7366
54448,7573
54776,7154
55776,7478
56108,7470
57120,7847
57456,7377
58480,7323
58820,7745
59856,7999
60200,7556
61248,7597
61596,7488
62656,7884
63008,7295
64080,7546
64436,7472
65520,8143
65880,7652
66976,7306
67340,7966
68448,8128
68816,7683
69936,7657
70308,7580
71440,8093
71816,7619
72960,7531
73340,7641
74496,8141
74880,7523
76048,7793
76436,7718
77616,8266
78008,7828
79200,7812
79596,7745
80800,8328
81200,7673
82416,7664
82820,7634
84048,8161
84456,7667
85696,7689
86108,7672
87360,8415
87776,7877
89040,8000
89460,7777
90736,8344
91160,7831
92448,7816
92876,7800
94176,8308
94608,7833
95920,7884
96356,7899
97680,8384
98120,7850
99456,7858
99900,7791
101248,8410
101696,7880
103056,7808
103508,7905
104880,8594
105336,7984
106720,8065
107180,7962
108576,8439
109040,9022
110448,7859
110916,7849
112336,8396
112808,7963
114240,8024
114716,7986
116160,8530
116640,8167
118096,8201
118580,8078
120048,8700
120536,8110
122016,8116
122508,8052
124000,8815
124496,8117
126000,8381
126500,8353
128016,8866
128520,8210
130048,8073
130556,8035
132096,8915
132608,8372
134160,8411
134676,8389
136240,8757
136760,8199
138336,8347
138860,8227
140448,8701
140976,8184
142576,8366
143108,8382
144720,9047
145256,8505
146880,8357
147420,8374
149056,8947
149600,8454
151248,8653
151796,8588
153456,9298
154008,8548
155680,8641
156236,8541
157920,8938
158480,8448
160176,8561
160740,8571
162448,9304
163016,8690
164736,8598
165308,9983
167040,9998
167616,8700
169360,8861
169940,8826
171696,9299
172280,8877
174048,8629
174636,8624
176416,9207
177008,8625
178800,8825
179396,8801
181200,9313
181800,8747
183616,8858
184220,8803
186048,9470
